video_id,channel_id,rank,component,watch_video_id,bot_name,phase,homepage_level,videopage_level,topic,strategy,note,on_list,manual_label_1-4,exp_stage,on_topic
3WP0x0or2P0,UCiQaJnMzlfzzG3VESgyZChA,7,homepage,,politics-left_dislike-recommendation_2,scrub,79,39,politics-left,dislike-recommendation,2,False,True,3,True
dXf5x39txIY,UCJJj2V_7rdz1XmJ4ocTTVIA,8,homepage,,politics-left_dislike-recommendation_2,scrub,79,39,politics-left,dislike-recommendation,2,False,False,3,False
rz007EbGh44,UCo9oQdIk1MfcnzypG3UnURA,9,homepage,,politics-left_dislike-recommendation_2,scrub,79,39,politics-left,dislike-recommendation,2,False,True,3,True
3TSBftO5Vjs,UCuXT13wiqK56NR7QSfDWpvg,0,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
0rliFQ0qyAM,UCJLZe_NoiG0hT7QCX_9vmqw,1,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
NkFusHg8b_Y,UCSu7x-J8ESHojsq8mCvFOZw,2,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
cFGZm4S1_lQ,UCO0akufu9MOzyz3nvGIXAAw,3,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
CehWmEQqb4g,UCKhVQ9a6KD6rqdSP8rqjUeA,4,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
rPB8tBib-iA,UCF2v8v8te3_u4xhIQ8tGy1g,5,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
avlOGya53IU,UClw8Huc_XZcz46GJh5Z0wuA,6,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
XMNS3K9KMgk,UC8pKJFXl5JCz8_pBHt9_4FQ,7,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
fXS_gkWAIs0,UChPuCAEXg7iYkVNjQY1NGYg,8,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
QWgX_kWDXKg,UCP0_k4INXrwPS6HhIyYqsTg,9,homepage,,politics-left_dislike-recommendation_3,stain,1,2,politics-left,dislike-recommendation,3,False,False,1,False
olRl0o3M0fU,UCaXkIU1QidjPwiAYu6GcHjg,0,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,True,False,2,True
a8xjEEp3t_E,UCwWhs_6x42TyRM4Wstoq8HA,1,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,False,True,2,True
sfn3lnBolFo,UC1r9yJErJiT3hOp5gW_JKUw,2,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,False,False,2,False
EFgM0sdpvCQ,UCA8a0rfbieUxaR_6UViemLA,3,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,False,False,2,False
fd04p2Xcg7M,UCqqjiYoD0nP1fR6vf5AcSfQ,4,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,False,True,2,True
yfiWjnStE3w,UCy6kyFxaMqGtpE3pQTflK8A,5,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,False,False,2,False
WmF6RXf6U_A,UCnxGkOGNMqQEUMvroOWps6Q,6,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,False,False,2,False
0i04SjLelDM,UCFLRxVeYcB1H7DbuYZQG-lg,7,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,False,True,2,True
FIdqOw3Cq40,UCJg9wBPyKMNA5sRDnvzmkdg,8,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,False,False,2,False
O9epnUBQHXI,UC7_VH_kj0aD9vhuHmFheUYQ,9,homepage,,politics-left_dislike-recommendation_3,stain,39,39,politics-left,dislike-recommendation,3,False,False,2,False
VwzNgVXaD3w,UCxzcBfvmeLmUNjlyM7FMgFg,0,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,False,3,False
ik5JZcII6DM,UC8-Th83bH_thdKZDJCrn88g,1,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,False,3,False
RV3JBkmmWgU,UC4yHhzzwt6yHNx0qv_2A-oA,2,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,False,3,False
0i04SjLelDM,UCFLRxVeYcB1H7DbuYZQG-lg,3,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,True,3,True
_rMZt292mJc,UC7bX_RrH3zbdp5V4j5umGgw,4,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,False,3,False
cIOADnzJFAI,UCSrSalXYmmGGdJilpEXJI5w,5,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,False,3,False
a8xjEEp3t_E,UCwWhs_6x42TyRM4Wstoq8HA,6,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,True,3,True
JA-9AWVi_e4,UCbcaJmfiW8s-p6T4NxoSbQA,7,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,False,3,False
hsmO-MECXig,UCDH6Mn2bhXA83FoSX4H802w,8,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,False,3,False
F137IANXaF4,UCs8o1mdWAfefJkdBg632_tg,9,homepage,,politics-left_dislike-recommendation_3,scrub,79,41,politics-left,dislike-recommendation,3,False,False,3,False
cFGZm4S1_lQ,UCO0akufu9MOzyz3nvGIXAAw,0,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,False,1,False
3yNQ08TnWh8&pp=sAQB,,1,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,,1,False
t1P3uoG4KLM,UCT2X19JJaJGUN7mrYuImANQ,2,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,False,1,False
udr5B6a6GS0,UCnLB2xj5RR5ep50FDrtScPA,3,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,False,1,False
VtoqjP4LL9g,UCcrErLXavVBo818FCMOGSFw,4,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,False,1,False
nOuzSOnfyv0,UC0CRYvGlWGlsGxBNgvkUbAg,5,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,False,1,False
3vbk8NF50q0,UCGfgKimGJ4yueKEtFVPpHtw,6,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,False,1,False
gRbdtHP7P1o,UCVxBA3Cbu3pm8w8gEIoMEog,7,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,True,1,True
LwcjV3qMbUA,UC9MAhZQQd9egwWCxrwSIsJQ,8,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,False,1,False
3TSBftO5Vjs,UCuXT13wiqK56NR7QSfDWpvg,9,homepage,,politics-left_dislike-recommendation_4,stain,1,2,politics-left,dislike-recommendation,4,False,False,1,False
568sKcQAOys,UCqhgpmsWK9yAVrUcb_Jvdmw,0,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,True,2,True
NmsCcpaJ80E,UCdrt-uIAAdVVzaSVZ0NFMUA,1,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,False,2,False
bnAKq9yUx-o,UCekqZ-2WiVhKFa3cPi91gbQ,2,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,False,2,False
fiiE1Bbw8lY,UC_ggXxTxS6HOF_MgixIpYog,3,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,False,2,False
7Bz5g80twBM,UCEKahDl_amqEoBqzh9UDYHw,4,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,False,2,False
obpqJ3hleAA,UCswH8ovgUp5Bdg-0_JTYFNw,5,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,False,2,False
dmo06w2vGL4,UCg7lal8IC-xPyKfgH4rdUcA,6,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,False,2,False
gfdjMEdKqEQ,UCHExB-d5s0zBcbsaHEUy91Q,7,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,False,2,False
7LAldn3bcag,UCJborosy42tsew5oaYZWV5A,8,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,False,2,False
NJr__K-7oDw,UCcTzK_2JDmFYGnUiaUleQYg,9,homepage,,politics-left_dislike-recommendation_4,stain,39,39,politics-left,dislike-recommendation,4,False,False,2,False
hF7hTaJq1Ec,UCUZAUoL2_bd9cR8R5T_iSlQ,0,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,False,3,False
NJr__K-7oDw,UCcTzK_2JDmFYGnUiaUleQYg,1,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,False,3,False
XUhbDZ4jwCQ,UCsT0YIqwnpJCM-mx7-gSA4Q,2,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,False,3,False
qFCgrP9yTdI,UCDwdDKYq0kcEAlziX5EEP3g,3,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,False,3,False
3TSBftO5Vjs,UCuXT13wiqK56NR7QSfDWpvg,4,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,False,3,False
0ofPY6kENA0,UCrPq2ekHx2vZtuyG3wUx0_g,5,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,False,3,False
MUd7nskN_0s,UCOE5_SEwARp2l83msu2X7Lg,6,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,False,3,False
sKenw1YnDL0,UCpYCxV51bykhMY-wSUozQRg,7,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,True,3,True
U74bH-tIO1c,UC5hHM86_OBIky7wCIFVJcfg,8,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,False,3,False
bj7yOQqc6WU,UC673WfesrYoCgG9VsekGlEQ,9,homepage,,politics-left_dislike-recommendation_4,scrub,79,41,politics-left,dislike-recommendation,4,False,False,3,False
26ChB-f24P4,UCamjnFmK1_lsTWJGWzkC8ew,0,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
jfKfPfyJRdk,UCSJ4gkVC6NrvII8umztf0Ow,1,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
i7fYefWReMA,UCSXFHZjtieHo2vQPGsB3npQ,2,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
4FS9605o6-Q,UCZYjqpWJMjXdZ4t7jUJ7CtA,3,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
Fj8G9dGuNkU,UCr1TEhHFn8jEXraaZ1lslhQ,4,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
jokAXdH2IQ0,UCXw1ddyrUmib3zmCmvSI1ow,5,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
D3Cxm_HIiMU,UCOj9WICwHqV_smQj-ucj1AA,6,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
HxCcKzRAGWk,UCGr-rTYtP1m-r_-ncspdVQQ,7,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
7l6L5wFfsLU,UC0QHWhjbe5fGJEPz3sVb6nw,8,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
0rliFQ0qyAM,UCJLZe_NoiG0hT7QCX_9vmqw,9,homepage,,politics-left_no-channel_0,stain,1,2,politics-left,no-channel,0,False,False,1,False
hn7tDaRC930,UCupvZG-5ko_eiXAupbDfxWw,0,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,True,False,2,True
HxCcKzRAGWk,UCGr-rTYtP1m-r_-ncspdVQQ,1,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,False,False,2,False
k8-J5vxbpGI,UCo3nWXH_6vVJ5-xbF3bKb3Q,2,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,False,False,2,False
vJZG-eJx7mk,UCJlYsz0wNkoaOhPKVnscKXQ,3,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,False,False,2,False
Hs5yXgus0VQ,UC12lU5ymIvSpgl8KntDQUQA,4,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,False,False,2,False
MKGmfE9JQHg,UCz8K1occVvDTYDfFo7N5EZw,5,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,False,True,2,True
oB7HHVIQeXY,UCUseCJIxUbK_WIn0sUvBZVg,6,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,False,False,2,False
pAd23-0Dw3s,UCHd62-u_v4DvJ8TCFtpi4GA,7,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,False,True,2,True
XUhbDZ4jwCQ,UCsT0YIqwnpJCM-mx7-gSA4Q,8,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,False,False,2,False
Cv0N8g68t2w,UC3kMrgEHl6Stw8TE2PSQtrw,9,homepage,,politics-left_no-channel_0,stain,39,39,politics-left,no-channel,0,False,False,2,False
i3X1Sh0OJeE,UCzfW1jg9hCGW82-NbmR5l0Q,0,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,False,3,False
MKGmfE9JQHg,UCz8K1occVvDTYDfFo7N5EZw,1,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,True,3,True
oB7HHVIQeXY,UCUseCJIxUbK_WIn0sUvBZVg,2,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,False,3,False
Bdxn47_VXlo,UCLdxKhzTFBH85cjiSfMVeFQ,3,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,False,3,False
HxCcKzRAGWk,UCGr-rTYtP1m-r_-ncspdVQQ,4,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,False,3,False
Cv0N8g68t2w,UC3kMrgEHl6Stw8TE2PSQtrw,5,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,False,3,False
V_vtYdABwA0,UCI15ZKi4kyBnueoUIvgCvoA,6,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,False,3,False
irkKkdMFrs4,UCwWhs_6x42TyRM4Wstoq8HA,7,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,True,3,True
rhNtRJVQAWw,UCOE5_SEwARp2l83msu2X7Lg,8,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,False,3,False
VLfPjtqIulQ,UCXIJgqnII2ZOINSWNOGFThA,9,homepage,,politics-left_no-channel_0,scrub,79,41,politics-left,no-channel,0,False,False,3,False
CWlbjXwUMJI,UCOCgB3xd-B-1qAm-hR9OLrA,0,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,False,1,False
1a8A79Tlyi4,UCJyYPIYM-2iuvc6MKasAEQQ,1,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,False,1,False
K0GPCmm1F3o,UCmyjVwYZbp5YPYTUyeopO2g,2,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,False,1,False
YaLRrSY1EgQ,UChmXcqY07tdLJsxUTfk_PvA,3,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,False,1,False
fNDuwvnwaVM,UCMtFAi84ehTSYSE9XoHefig,4,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,False,1,False
yiujIT_zeaQ,UCcyq283he07B7_KUX07mmtA,5,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,True,1,True
HxCcKzRAGWk,UCGr-rTYtP1m-r_-ncspdVQQ,6,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,False,1,False
7dQt2SAnTQc&list=RD7dQt2SAnTQc&start_radio=1,,7,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,,1,False
sLTvQnjEkRU,UCAaZm4GcWqDg8358LIx3kmw,8,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,False,1,False
3AvTnh3Aimo,UC_TdKT4E5udw-CmK3FWDsxA,9,homepage,,politics-left_no-channel_1,stain,1,2,politics-left,no-channel,1,False,False,1,False
pk1kimBoaW0,UCHqC-yWZ1kri4YzwRSt6RGQ,0,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,False,False,2,False
06pSJJaoEsQ,UCT1yd7gEOrja_gecmA1lT0Q,1,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,False,False,2,False
UJwNJyAymZg,UC_UQ1-0AIscLf9G-rAs4zKw,2,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,False,False,2,False
mDXSnqb9Ujk,UC8GH-BSMPM22FJI-qA87KQw,3,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,False,False,2,False
C98gdero8pA,UCupvZG-5ko_eiXAupbDfxWw,4,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,True,False,2,True
Hs5yXgus0VQ,UC12lU5ymIvSpgl8KntDQUQA,5,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,False,False,2,False
Y_b_NPxfCDc,UC-ITe1nKavRL6-Sl2aE3LKA,6,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,False,False,2,False
42BxbOFc8hk,UCz8K1occVvDTYDfFo7N5EZw,7,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,False,True,2,True
91pBZdSGVGc,UCIYLOcEUX6TbBo7HQVF2PKA,8,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,False,False,2,False
_tbqlciaUGE,UCaXkIU1QidjPwiAYu6GcHjg,9,homepage,,politics-left_no-channel_1,stain,39,37,politics-left,no-channel,1,True,False,2,True
2-uQ70LZEyc,UCto7D1L-MiRoOziCXK9uT5Q,0,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
o8WCb_eOtio,UCVTyTA7-g9nopHeHbeuvpRA,1,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
06pSJJaoEsQ,UCT1yd7gEOrja_gecmA1lT0Q,2,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
gK_rdWSkrwI,UC2KX4Ty39jJ0-wBr4ROsTIQ,3,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
KIrYZOpA6kE,UCpYF_3dMxbTukeCG2GsgPbA,4,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
0JLvRJzvOic,UCUfsbWIraXIl7a6HKSJINUg,5,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
MnCilaL_3yo,UCqZQlzSHbVJrwrn5XvzrzcA,6,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
jfKfPfyJRdk,UCSJ4gkVC6NrvII8umztf0Ow,7,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
LtwKO3jIAdk,UCdqp0KK_Io7TwK5cJMBvB0Q,8,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
1Yp91zKBGgY,UC0L1suV8pVgO4pCAIBNGx5w,9,homepage,,politics-left_no-channel_1,scrub,79,0,politics-left,no-channel,1,False,False,3,False
DFldACBzGwU,UChDKyKQ59fYz3JO2fl0Z6sg,0,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,True,1,True
wPg9DYNVHuY,UCiIWdzEVNH8okhlapR9a-xA,1,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,False,1,False
UmKBzrBOTGk&t=1802s,,2,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,,1,False
BywXbMFGZx8,UCj_jjGD98dm6Bs4RA9xdAWg,3,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,False,1,False
Iu8ZmhRphSU,UCUaT_39o1x6qWjz7K2pWcgw,4,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,False,1,False
rF1bsNnkFj8,UClw8Huc_XZcz46GJh5Z0wuA,5,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,False,1,False
1a8A79Tlyi4,UCJyYPIYM-2iuvc6MKasAEQQ,6,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,False,1,False
fNDuwvnwaVM,UCMtFAi84ehTSYSE9XoHefig,7,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,False,1,False
VNJbONExjeQ,UC4PooiX37Pld1T8J5SYT-SQ,8,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,False,1,False
Ag0V_xSGZuc,UCqFzWxSCi39LnW1JKFR3efg,9,homepage,,politics-left_no-channel_2,stain,1,2,politics-left,no-channel,2,False,False,1,False
Q-Hv5WkRfBI,UCxgJZxXviSbPbEMrsO6DpuQ,0,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
y6tb_JEDbbI,UCjXB7nX8bL2U2sje8d212Yw,1,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
P4Eqb2fRon8,UC6wBro4B4pf9xnBh9Xi2zcQ,2,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
oBCO7-b6Txk,UC7U968BohWeOm183tDCphRQ,3,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
eeNjYd72JLY,UCJW3ePyqjsvKfHGsz7eetQA,4,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
VLfPjtqIulQ,UCXIJgqnII2ZOINSWNOGFThA,5,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
K6I81q5_i5E,UC-pE29OUR43BqqBxIeyo_GA,6,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
SBZ73v7cVcU,UCdtXPiqI2cLorKaPrfpKc4g,7,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
g3r4999Z4a8,UCsN32BtMd0IoByjJRNF12cw,8,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
HxCcKzRAGWk,UCGr-rTYtP1m-r_-ncspdVQQ,9,homepage,,politics-left_no-channel_2,stain,39,37,politics-left,no-channel,2,False,False,2,False
Q-Hv5WkRfBI,UCxgJZxXviSbPbEMrsO6DpuQ,0,homepage,,politics-left_no-channel_2,scrub,79,39,politics-left,no-channel,2,False,False,3,False
y6tb_JEDbbI,UCjXB7nX8bL2U2sje8d212Yw,1,homepage,,politics-left_no-channel_2,scrub,79,39,politics-left,no-channel,2,False,False,3,False
eeNjYd72JLY,UCJW3ePyqjsvKfHGsz7eetQA,2,homepage,,politics-left_no-channel_2,scrub,79,39,politics-left,no-channel,2,False,False,3,False
h14dfWNUpDk,UChQcDfPBTntToJsQu0UZFmg,3,homepage,,politics-left_no-channel_2,scrub,79,39,politics-left,no-channel,2,False,False,3,False
wPg9DYNVHuY,UCiIWdzEVNH8okhlapR9a-xA,4,homepage,,politics-left_no-channel_2,scrub,79,39,politics-left,no-channel,2,False,False,3,False
_rMZt292mJc,UC7bX_RrH3zbdp5V4j5umGgw,5,homepage,,politics-left_no-channel_2,scrub,79,39,politics-left,no-channel,2,False,False,3,False
fXS_gkWAIs0,UChPuCAEXg7iYkVNjQY1NGYg,6,homepage,,politics-left_no-channel_2,scrub,79,39,politics-left,no-channel,2,False,False,3,False
