CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UCxoIgXQvAQBMXGi_d_dVYEQ,ByHisGrace,1064269,US,0.95,17600,522.365017,522.365017,1066147,1.582518286,5.481180491,4.923076923,4.676923077,27.482759,2013-05-03T00:00:00.0000000Z,2018-12-04T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQjMpt5fKYl6tO656FBevSJC-8c8Tf8wiVpM2p_qw=s88-c-k-c0x00ffffff-no-rj
UCfI1qyE4D6uUK0XjfbQg5hQ,PursueGOD Video,4366790,US,0.8,42800,1370.663957,1370.663957,4384754,354.328262521,403.281313079,1790.265508685,1432.212406948,6.413683,2013-04-11T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""ReligiousConservative""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLSR1GnrLoudnTeKClsl9Us8cA6qIbgLTxV98NR2=s88-c-k-c0x00ffffff-no-rj
UCBH5lQ8V6XA_CWF4ye9yvnQ,SteveMac88,1331762,US,1,30600,2371.995056,2371.995056,1918944,5282.717996402,871.733991802,2342.075682382,2342.075682382,16.000000,2019-07-14T00:00:00.0000000Z,2021-09-30T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRXF-wKEVkIaKL9vru4woZPZK3mRPt0AmBGdkUhIQ=s88-c-k-c0x00ffffff-no-rj
UCz8XNwQXIAejAaDmEaPNmIA,Rupert Sheldrake,2188083,GB,1,55000,843.511646,843.511646,2172886,1965.800012069,1631.052131658,1606.548387097,1606.548387097,33.890756,2014-11-29T00:00:00.0000000Z,2021-12-18T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ0vXihjmudofrLQje_B4e-PuX2tJfHtSOY9mH1iQ=s88-c-k-c0x00ffffff-no-rj
UC16j6EppP0K85CzYMduNCqw,Roosh V,8512992,,1,59700,2582.575922,2582.575922,2381135,5185.0125058,915.260793563,831.101736973,831.101736973,92.426966,2018-01-01T00:00:00.0000000Z,2020-07-11T00:00:00.0000000Z,R,"[
  ""MRA"",
  ""ReligiousConservative""
]",MRA,YouTube,https://yt3.ggpht.com/a/AATXAJxc54B5CYUQsKilb511X3HptmOM_7C9IZMyvNUpoQ=s88-c-k-c0xffffffff-no-rj-mo
UCjR5H-9nHseVMLT8JSDjnJg,TJ Kirk,511657,,0.9,16300,4374.350427,4374.350427,511799,5.502310169,12.569581093,8.898263027,8.008436725,15.156250,2013-03-10T00:00:00.0000000Z,2013-07-05T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLQfL0vRkssU3lCWmzE5O0T4Zmatp2Xd4M5jB-mpsA=s88-c-k-c0x00ffffff-no-rj
UCw4rvqPnKkLp-5fEvKQCAUw,Debra Kerr-Hunter,8482955,US,0.9,15200,2089.976349,2089.976349,8483214,0.9368092407,261.907611611,2074.198511166,1866.77866005,4.675000,2009-03-19T00:00:00.0000000Z,2020-04-29T00:00:00.0000000Z,L,"[
  ""Mainstream News"",
  ""PartisanLeft""
]",Partisan Left,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLSnGcIz6WNLIQd5Q86UzI8s3Zxkcw6jfG9Tw7E=s88-c-k-c0x00ffffff-no-rj
UCCsiAKRKcgzA_372WbXNBaw,Dr. Steve Turley,284351571,US,1,835000,112201.756173,112201.756173,290826952,1738453.11200249,71363.558528993,300167.392059553,300167.392059553,12.241174,2014-12-10T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLSWJutcOVMrUgACiSIVwEI7lF5fBTNJr8ibLUIy=s88-c-k-c0x00ffffff-no-rj
UCNxfP_6KS7l-ICm2DOC0XmQ,DESTRUCTION BY DESIGN LongCrow,3501,,0.9,13800,11.713333,11.713333,3514,0.6567715831,0.1300579615,1.214640199,1.093176179,11.500000,2017-02-16T00:00:00.0000000Z,2017-12-13T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQIfZsfx503AGhdiXS-BDHcsoYHtb2txtzxhc1y3A=s88-c-k-c0x00ffffff-no-rj
UCqySDfPcmKYq6oUeC03y57A,vanessa beeley,1882164,,1,15000,756.924535,756.924535,2036127,1105.754944603,54.663078466,1119.993796526,1119.993796526,10.492308,2014-09-03T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLQaY0G9KvjhR5OeMm85AQfU68sUK2QbLBdO4WwCxA=s88-c-k-c0x00ffffff-no-rj
UCfBvbNJeZeUNAVwf-GjI3zg,thesourwarhead,1061739,US,1,50800,10145.586989,10145.586989,6706233,8707.164311023,1151.958242072,5997.112903226,5997.112903226,24.151515,2018-12-11T00:00:00.0000000Z,2020-10-02T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/a/AATXAJwTMtTeeo5spDpx0CAi6bzHQ6JEMokxyVSyisuI=s88-c-k-c0x00ffffff-no-rj-mo
UCByZMNYpHFEetI0s3deYH2g,Ben Burgis,1544108,US,1,18100,2885.440613,2885.440613,1506200,5502.218820769,10338.170491242,1862.617866005,1862.617866005,65.420744,2020-08-10T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,L,"[
  ""AntiSJW"",
  ""Socialist""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLTZIPkHPoplyalQZEwGXXIeBdScAW1IVj5PaPgn2A=s88-c-k-c0x00ffffff-no-rj
UCPbSTusudZVqH5L-20uB9yQ,FrankCaliendoDotCom,18584765,US,0.85,12900,3568.559908,3568.559908,18585060,19.269786406,11.2992302,263.671215881,224.120533499,18.750000,2006-03-09T00:00:00.0000000Z,2020-06-11T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLTxHIRTcQFwCG_qVCWCcVIR-zxc_8_DRsppzA=s88-c-k-c0x00ffffff-no-rj
UC_t-BjTyhcKSk9PKHerPzhQ,SARA SUTEN SETI,2647428,US,0.85,38800,2337.993475,2337.993475,2866380,2442.794701755,881.141704484,1993.430521092,1694.415942928,67.598174,2018-08-24T19:38:39.0000000Z,2022-01-01T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AKedOLQNcOPvhaPQM_s1gUOwcPRaZOBvMeWijyUj0j4Z=s88-c-k-c0x00ffffff-no-rj
UCGDaOZg2INC0Qg2Z203F1dA,Judicial Watch,85158444,US,1,482000,14908.511884,14908.511884,85306505,270710.13070162,7388.7944835,48945.410669975,48945.410669975,13.014217,2006-05-16T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLSY5QYRafgElTpUot2NMlOXS2BHeBE6GHdh9Fb_kw=s88-c-k-c0x00ffffff-no-rj
UCPSE47A1xLxfBnx1WXK99CQ,Truth and Art TV Live,150231,US,1,13200,8705.256250,8705.256250,1392841,3358.495790893,1.531960333,1728.102977667,1728.102977667,60.305785,2020-10-19T00:12:04.0000000Z,2021-03-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwngtCPAuagPT54rcscPshm9UhxvgXa8w4YpSNvvT=s88-c-k-c0x00ffffff-no-rj
UCT669OCFMjwMzUdpoXl2FIw,Flea Market Socialist,1733217,SI,1,11400,389.064494,389.064494,1731337,336.401876427,111.850233788,536.705955335,536.705955335,4.875000,2009-05-31T00:00:00.0000000Z,2021-08-06T00:00:00.0000000Z,L,"[
  ""SocialJustice"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AKedOLSe15ufZPCm4ky4xV8j_eXhbvCasp4t5JopFqGjSg=s88-c-k-c0x00ffffff-no-rj
UC4p_I9eiRewn2KoU-nawrDg,The Straits Times,228447767,SG,0.8,386000,66876.131533,66876.131533,230321397,139984.749387539,98126.671639337,173241.746898263,138593.39751861,3.067835,2012-08-11T00:00:00.0000000Z,2022-01-15T00:16:42.5785461Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQPI1ODCef2MZ1eQCw2deJ7V2xciOq1fpJUbSibAw=s88-c-k-c0x00ffffff-no-rj
UC9cn0TuPq4dnbTY-CBsm8XA,a16z,3834510,US,0.9,83200,2380.364375,2380.364375,3808583,4005.294856813,3036.379363972,1966.982630273,1770.284367246,27.332303,2017-07-15T00:00:00.0000000Z,2021-12-01T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLQnh2AHryvVlqLRM1pJynPOyWgkiFvrAqUKWbVo-w=s88-c-k-c0x00ffffff-no-rj
UCfS2K4PPXvclml7Gj56-7VA,HOMESTEAD OUTLAW,3318174,US,0.85,24500,3000.013562,3000.013562,3318015,27.781538141,53.228802724,394.85235732,335.624503722,8.781163,2017-10-09T00:00:00.0000000Z,2020-10-19T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTH_r_bB3JjNgt56QwaKBAeXGB8XlNnhjyxQix3Rw=s88-c-k-c0x00ffffff-no-rj
UCpmb83_U37eDBlgEezsxK7w,WBAL-TV 11 Baltimore,72509054,US,0.85,68000,13341.496070,13341.496070,71296955,15778.470716155,3621.277112871,13765.209677419,11700.428225806,2.113852,2007-05-30T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRnc-9kXij0kEfioiB3wtJaGFoUx9IuqUHMA4_DWQw=s88-c-k-c0x00ffffff-no-rj
UCEocKus-bNzwFe1TIXhNC_w,Dennis Michael Lynch,52788,US,1,28800,3442.737062,3442.737062,12373197,194.607261104,33.14571031,127.82133995,127.82133995,16.383065,2012-01-17T00:00:00.0000000Z,2021-11-19T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLTktKUGGVq1zQOdCvyzJ3MMZRi9wX-WHpp8PF6k=s88-c-k-c0x00ffffff-no-rj
UC5zrlRzhT_cFI9zT6uQSijg,American Experience | PBS,22508844,US,0.95,97800,4493.264068,4493.264068,23396426,1793.172616404,3471.354186844,12115.071960298,11509.318362283,4.169742,2007-10-12T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLSHiknlH2KBRTpfFuTqlu1dOicJ0aBanAh_eMoSuQ=s88-c-k-c0x00ffffff-no-rj
UCoVe9mQo1w4yesQVn067iyQ,Yeshua is Messiah-SUBSCRIBE Please,15942604,US,0.95,29200,6013.014318,6013.014318,15958540,6.292014199,0.5658834429,104.607940447,99.377543424,9.574205,2010-09-11T13:52:52.0000000Z,2017-12-17T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ6xCcngChOuz4oHn2-4RiQ_eLObBwGgBrW8IwT8g=s88-c-k-c0x00ffffff-no-rj
UCNYC94uenQywF8H8ZhbyNMw,BEZELT3,6373561,,1,25000,1375.748591,1375.748591,6347704,6694.050968025,4666.525315833,3053.813895782,3053.813895782,17.006711,2009-05-29T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/b4IrYDjt5zYJnXv3VI1Xfj7WRbGeiafBx1TRQncN8KRIOPw1lh0kXO901Hl92OJdGYLNwwIWbg=s88-c-k-c0x00ffffff-no-rj
UCrIwFOr6neZfQL3XiW07YIQ,Anonymous Bread,6005209,,1,48200,1677.953064,1677.953064,6434950,275.2149667,56.394024769,598.975186104,598.975186104,26.723238,2011-07-13T00:00:00.0000000Z,2022-01-11T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRTklvbEJC3KZurAfrT_ea5nKiZGdm_wVBhqUSglQ=s88-c-k-c0x00ffffff-no-rj
UCj8Wvk_ADBzc1iAmhsEZp9g,Channel 27 Heidi Vandenberg,879203,US,1,17300,1205.415426,1205.415426,890802,2.96295629,2.994763741,24.048387097,24.048387097,90.187970,2017-01-21T00:00:00.0000000Z,2019-01-30T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQGjmoqM1YDD3nyva7nBdIc2jEv_fhfMXChpuG5=s88-c-k-c0x00ffffff-no-rj
UCb6idwGLVZlT4rCks7gz6KA,The Conscious Resistance,5213769,,1,64300,2080.673974,2080.673974,5220411,910.256946526,167.539740748,1513.739454094,1513.739454094,25.153593,2013-12-10T04:35:29.0000000Z,2020-10-23T20:00:10.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/a/AATXAJzdquQ9XtviTN2TbOpDAJweiSlpWVnSwcl2VBWM=s88-c-k-c0xffffffff-no-rj-mo
UCbiFt3UdxX7LxferwDmuegQ,Watching the Hawks RT,6387368,US,1,37400,2814.164903,2814.164903,6382526,3974.223723573,271.481398145,796.521091811,796.521091811,19.792151,2015-03-20T00:00:00.0000000Z,2021-06-04T00:00:00.0000000Z,C,"[
  ""StateFunded""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLSb_zjjSFZK7pNPIAi1ftOxMRJCS_YGC7LmPJ9jPQ=s88-c-k-c0x00ffffff-no-rj
UCq7-f1dGAoUNUSKrDqlvGFg,Mark F,34684646,US,0.9,32100,22063.148855,22063.148855,34683270,262.974068631,135.741525827,1070.901985112,963.8117866,2.157017,2015-11-10T00:00:00.0000000Z,2020-02-29T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLTxWcSKOzIFQcaV4S06j9NDKfinV6VO4eh18eeUAg=s88-c-k-c0x00ffffff-no-rj
UCxHTJnQ8yqA3rjDwLemtAKA,Mike Morales,1485381,US,1,115000,4362.099349,4362.099349,10054639,14535.242577953,1050.622254744,6252.398263027,6252.398263027,27.701337,2015-09-23T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTbjs3lFrRHZ52GbxPrAqpKFIAxEOrvm04V_p4NHA=s88-c-k-c0x00ffffff-no-rj
UCuKzFBxBpYCgraf5Snft5RQ,Constellation62,2444949,,0.85,16100,46140.490566,46140.490566,2445446,124.787913521,37.976936198,267.300248139,227.205210918,34.466667,2010-12-31T00:00:00.0000000Z,2011-02-22T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQgUR5aDKQrhvOu8XAiYvNZMGBKBeuddIijJwJS=s88-c-k-c0x00ffffff-no-rj
UCJDGYVOYi13IqD3CYfETe0w,USC,10686778,US,0.85,31700,2024.535903,2024.535903,10713844,901.635183866,4151.5595115,1385.132754342,1177.362841191,20.479227,2007-06-21T00:00:00.0000000Z,2021-12-16T00:00:00.0000000Z,L,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRf7RRpPIf8V1Xi9cZpZlYCU_dcLx6s7ifquOgORw=s88-c-k-c0x00ffffff-no-rj
UCI3h674Zg99ChgWd2GfG5cQ,KATC,23971411,US,0.85,27100,6266.250660,6266.250660,23724025,3768.756817393,9125.584358589,9315.313895782,7918.016811414,1.671367,2011-09-03T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQRW9i7fRoIDlx-q4J0AAm3JumWHnY5XJWfMfFvfs0=s88-c-k-c0x00ffffff-no-rj
UCAxy9vKN0Uh3N8kbQa5gG1A,RTR TRUTH MEDIA,941032,US,1,18300,411.608902,411.608902,952463,270.55073938,12.032626864,161.827543424,161.827543424,44.763736,2015-06-16T19:08:52.0000000Z,2021-10-16T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRId9O_VxjSlYyjyzVdanjEHu053kHnzMEGe7I0QA=s88-c-k-c0x00ffffff-no-rj
UCxOZel90uQOq7RqxYeX2QqA,Real 911questions,17876112,,0.9,15800,17919.796593,17919.796593,17883957,52.478189944,0.01630250248,667.866004963,601.079404467,15.355556,2014-11-19T00:00:00.0000000Z,2017-08-13T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLS86MbaNTNrrdjl-8Tqv_UkTYNnIBLbeomj1yqP=s88-c-k-c0x00ffffff-no-rj
UCuMYw6FIK7mKHrPBGp5_q8A,Rebel without a pause,1377964,,1,14000,718.862623,718.862623,1386686,464.385883251,4.552699218,581.867245658,581.867245658,14.998452,2015-11-12T14:07:36.0000000Z,2021-02-22T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwnhBnkw52FFXHuU1VkJJL57CSx7gUOg5wNKH6WOjew=s88-c-k-c0x00ffffff-no-rj
UC1Y7SRZlf6BNmBPakawhLXA,Shmufkin TV,2937941,GB,1,52800,2240.378698,2240.378698,3028992,228.637689355,160.061596128,97.776674938,97.776674938,78.958904,2017-03-07T00:00:00.0000000Z,2020-11-18T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLQPWPAJ3qq98UtaUt8l1JrWSfBQoWMFVwdiA1eUbg=s88-c-k-c0x00ffffff-no-rj
UCc16gczl-PNscrW3EJTlFpw,Candice Diaz,4898281,,0.9,13000,974.484739,974.484739,4852934,3.402724679,3.000991221,22.720843672,20.448759305,4.697183,2007-07-21T00:00:00.0000000Z,2021-03-09T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLR5bhDuIFiMNrJz1_3E62Yf4C5rZZyJAH5c47K4=s88-c-k-c0x00ffffff-no-rj
UCv28cfLGl5WRdbRLSuegp5w,Christian Warner,1959830,,1,12900,3130.098675,3130.098675,2125337,1.197297543,0,1.980148883,1.980148883,25.126984,2016-09-29T05:13:43.0000000Z,2018-08-09T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwnjvd3Zwyf3qwegT_w7IsV6vNR129v7-rU7KMKFL=s88-c-k-c0x00ffffff-no-rj
